,Date,Volume,SOL_Returns,BTC_Returns,ETH_Returns,MA,MA_td,3MA,3MA_td,%K,%K_td,%D,%D_td,RSI,RSI_td,Momentum,Momentum_td,EMA12,EMA26,MACD,Signal,MACD_td,TP,SMA_TP,MD,CCI,CCI_td,20D_SMA,20D_STD,Upper_BB,Lower_BB,BB_td,TR,ATR,ATR_td,Indicator
632,2022-01-02,995389409,-0.01196014782693211,-0.007163274962024402,0.015881361198656352,182.2858595,0,180.6255935,0,22.25406673570195,0,18.624757277113947,1,47.5554275954371,0,-13.653472999999991,0,179.26304412415112,183.3037593949435,-4.04071527079239,-4.068109280597493,1,176.94250499999998,179.89541931666668,7.2876051150000025,-27.013120406215386,0,179.61648705,10.224886183160262,200.06625941632052,159.16671468367946,0,4.42004399999999,10.524927499999999,0,Sell
633,2022-01-03,1345778058,-0.034499375883174865,-0.018736877459247236,-0.017804782279575382,180.2883147,0,179.59802393333334,0,7.460641955597945,0,19.285343438707297,1,47.769902890212954,0,-19.975448,0,177.88376733582018,182.34035092124398,-4.4565835854238,-4.145804141562755,0,171.406011,180.71442489999998,6.612464313333338,-93.84714945309715,0,180.464302,8.486841267017391,197.4379845340348,163.4906194659652,0,8.852325999999977,10.266540642857139,0,Hold
634,2022-01-04,1499265336,-0.013851275599685575,-0.01206555501876394,0.00868730805635387,177.7701125,0,178.6570454333333,0,3.168143295548151,0,10.960950662282668,0,41.511144218828356,0,-25.18202199999999,0,176.3537883610786,181.2735770752259,-4.919788714147273,-4.3006010560796595,0,169.47137966666665,180.5462076833333,6.74703808666667,-109.42903512532864,1,179.9442077,8.93093190565607,197.80607151131213,162.08234388868786,0,6.994979000000001,9.914261999999997,0,Sell
635,2022-01-05,2123759721,-0.07645145165410883,-0.05073406062571506,-0.06422404857292174,173.48001240000002,0,177.35372916666668,0,12.21313130098053,1,7.613972184042194,0,35.83293065247827,0,-42.90100100000001,0,173.08393338245114,179.3347736622462,-6.250840279795057,-4.690648900822739,0,158.14209966666667,179.44857353333333,7.627183920000005,-186.23277031335965,1,178.85146095,10.512894596371526,199.87725014274304,157.82567175725694,1,22.894348000000008,10.831994285714284,1,Hold
636,2022-01-06,2097172620,-0.030099214034097765,-0.009366158998732721,-0.037173063492910274,168.9801971,0,176.01487723333332,0,7.688212324412191,0,7.689828973646944,1,23.998430542436225,1,-44.998153,0,169.5989207082279,177.19377939096867,-7.594858682740778,-5.271490857206348,0,150.73498066666667,178.21172815000003,8.740344765000001,-209.57790737166155,1,177.5978637,12.27955172940484,202.1569671588097,153.03876024119032,1,8.438263000000006,10.209042214285713,0,Sell
637,2022-01-07,2926269672,-0.09325538796763189,-0.03714070469723185,-0.06587795857802059,164.8779159,0,174.0742476666667,0,2.757045482999084,0,7.552796369463921,0,20.055528569094278,1,-41.02281199999999,0,164.49182783003897,174.1722266212673,-9.680398791228328,-6.153272444010744,0,140.69125366666665,176.2728429,10.372101400000002,-228.7006130588821,1,175.2762481,15.26393300999171,205.8041141199834,144.7483820800166,1,15.370956000000007,10.439943642857141,1,Hold
638,2022-01-08,2730000333,0.04479849562051208,0.004235994890762651,-0.0317040779544312,162.0635055,0,172.78542676666666,0,18.70115634314927,1,9.715471383520168,1,22.853962718349337,1,-28.144104,0,161.11054016387914,171.82713264932156,-10.716592485442419,-7.06593645229708,0,141.45726,174.21044563333334,11.782410036666668,-185.32250211066588,1,173.39701835,16.868353882366236,207.13372611473247,139.66031058526752,0,13.816300000000012,10.989893357142858,1,Hold
639,2022-01-09,1599123912,-0.011749437726786716,0.004256970490078338,0.02127405909374902,158.872287,0,171.88156579999998,0,15.013855457755962,0,12.157352427968092,1,18.24631072552667,1,-31.912185000000022,0,157.99184244635927,169.53171578640885,-11.539873340049581,-7.960723829847581,0,141.557841,172.56319503333333,13.53382563,-152.73017834959518,1,171.75537945000002,18.3709368059559,208.4972530619118,135.01350583808824,0,7.046310000000005,10.791736142857145,0,Sell
640,2022-01-10,2040883379,-0.034678347805709,-0.0021554853699445875,-0.023641368178416666,155.4378739,0,170.68174739999998,0,10.605337133202296,0,14.773449644702495,1,17.789201344506765,1,-34.344131000000004,0,154.60154991615013,167.0445472837119,-12.442997367561759,-8.857178537390418,0,136.7717693333333,170.51843871666668,15.480248701666659,-145.33215856194045,1,169.54849925000002,19.90383687277294,209.3561729955459,129.74082550445414,0,12.766372999999987,11.030922000000002,1,Hold
641,2022-01-11,1554197314,0.031105246847924484,0.021869109453110713,0.05027854353895145,151.60446480000002,0,169.5734868,0,19.300475635412674,1,14.97322274212363,1,26.29297994260223,1,-38.334091,0,152.38344269828087,165.05486622565917,-12.671423527378295,-9.620027535387994,0,139.2056223333333,168.4204216,17.03821245333334,-114.31089322186548,1,167.6278358,20.81714581383343,209.26212742766688,125.99354417233315,0,9.165069999999986,10.358334214285716,0,Buy
642,2022-01-12,2242337550,0.08217249528731396,0.028389418690356383,0.04142745733654429,149.13649149999998,1,169.45648853333333,0,45.85748939828221,1,25.254434055632377,1,38.622377987067786,0,-24.679733,0,152.2787761293146,164.06584724598073,-11.78707111666614,-10.053436251643623,1,147.72861766666668,166.48303885,17.557486646666668,-71.21148776683975,0,165.71117550000002,20.406014089856622,206.52320367971328,124.89914732028677,0,14.390212999999989,10.6613955,1,Hold
643,2022-01-13,2177023564,-0.037527707902626384,-0.03088871448382191,-0.03676163447006364,146.707721,0,169.2121083333333,0,35.43016448558169,0,33.52937650642551,1,34.61322050272352,0,-24.28770499999999,0,151.31435518634314,162.72838004257474,-11.414024856231606,-10.32555397256122,1,149.854604,164.43493093333333,17.37703300666667,-55.937155392559895,0,163.49801785000002,19.998136110933576,203.49429007186717,123.50174562813288,0,11.533692000000002,10.964325,1,Hold
644,2022-01-14,1822320951,0.0010203887349116147,0.011930269352969036,0.018998586361434366,144.5297333,1,168.13938290000002,0,38.10645282973845,1,39.798035571200764,1,35.731717928812486,0,-21.779877,0,150.52122777305956,161.50102055793957,-10.979792784880004,-10.456401735024977,1,146.33973166666667,162.13021111666666,16.881833116666666,-62.3568911459454,0,161.1499229,19.07248835484161,199.29489960968323,123.00494619031679,0,8.078796000000011,10.895312785714285,0,Hold
645,2022-01-15,1123271784,0.011235371729725552,0.0018027786830989712,0.006202201786638772,143.79987799999998,1,167.16759996666667,0,63.574791465201216,1,45.70380292684043,1,30.313970623352233,0,-7.298552999999998,0,150.10275857720424,160.4862174054996,-10.383458828295346,-10.441813153679051,1,147.19017033333333,159.66524275,15.664371991666666,-53.09319102526985,0,158.6399452,17.17654999802206,192.99304519604414,124.28684520395588,0,4.931045000000012,10.621336785714286,0,Hold
646,2022-01-16,1172854751,0.00037444897766669705,-0.0014711292087504768,0.0061224815073483985,143.5423951,1,166.24604083333332,0,63.7817101788312,1,55.154318157923605,1,31.217090030203394,0,-2.574828999999994,0,149.75718371917282,159.55068441249963,-9.79350069332682,-10.312150661608605,1,148.67688,157.1796056,13.876693093333335,-40.84895223384734,0,156.2612961,14.965389324862553,186.19207474972512,126.3305174502749,0,5.370559999999983,10.689230785714285,0,Sell
647,2022-01-17,1487772250,-0.053636538265116385,-0.020024366791081105,-0.04136680835031403,143.8947144,0,164.81573686666667,0,34.1313173364898,0,53.82927299350738,0,30.476453138405418,0,3.523192999999992,1,148.2446954546847,158.09700482638854,-9.852309371703853,-10.220182403627655,0,141.87730433333334,155.10534338333335,12.917808560000001,-68.26771475238525,0,154.38631515000003,14.516589763474158,183.41949467694835,125.35313562305171,0,10.705840999999992,10.821624714285715,0,Hold
648,2022-01-18,1449435942,0.011871838552389269,0.00296048287390005,-0.015029639782653148,143.8020875,0,163.5320414,0,40.34209035233643,1,46.08503928921913,0,32.90728918985785,0,-0.9262690000000191,0,147.2204636924255,156.87405550591532,-9.653591813489811,-10.106864285600087,1,139.64982633333332,153.39297208333332,12.237277575000007,-74.87038771911374,0,152.9327965,14.254650239743677,181.44209697948736,124.42349602051264,0,7.570693999999975,10.862747214285713,0,Hold
649,2022-01-19,1444663456,-0.04092743164778845,-0.01489782325578215,-0.02155457521765214,143.2974259,0,162.26939493333333,0,18.676642214460873,0,31.050016634429017,0,36.21697336350037,0,-5.046616,0,145.4622983551293,155.31245057955124,-9.850152224421947,-10.05552187336446,0,137.14721699999998,151.63631901666668,11.402538790000008,-84.71272514254218,0,151.08485645,13.942425250535049,178.9697069510701,123.20000594892988,0,8.938904000000008,9.865929785714284,0,Sell
650,2022-01-20,984099352,-0.0632370124955971,-0.025486340391303153,-0.03059145223361548,142.4224602,0,160.50648623333333,0,0.10287230459055058,0,19.707201623795935,0,34.29801364699196,0,-8.749656999999985,0,142.65352691587864,153.23043824032524,-10.576911324446598,-10.159799763580889,0,132.66557566666668,149.67012805,10.475259531666675,-108.2204046714617,1,148.93016705,14.145163555921952,177.2204941618439,120.63983993815609,0,16.443359,10.437722357142857,1,Sell
651,2022-01-21,3771688473,-0.11980026710211189,-0.10381165616877797,-0.14767435448169364,139.6006806,0,158.28545073333333,0,8.173832297079871,1,8.984448938710415,0,33.74560537701747,0,-28.217795999999993,0,137.93237769805117,150.17381740770855,-12.241439709657385,-10.57612775279619,0,116.10263833333333,146.68066438333332,10.002126855000006,-203.81015953431418,1,145.6025727,14.63787191937834,174.87831653875668,116.32682886124331,1,20.523864000000003,10.805787214285711,1,Sell
652,2022-01-22,4039466376,-0.15886679835479067,-0.03914348467418016,-0.059716407800594506,133.8482064,0,155.09018580000003,0,7.165921900830168,0,5.14754216750018,0,22.172194123556736,1,-57.524742,0,131.2009915906587,146.02600634047087,-14.82501474981217,-11.425905152199386,0,99.01773333333334,142.7844258,10.44846424666667,-279.25438886472,1,141.49234895,16.90565709742641,175.30366314485283,107.68103475514718,1,24.300522,11.55466021428571,1,Hold
653,2022-01-23,2548191912,0.05733647879733916,0.03558509254144626,0.05399090662756034,129.2050248,0,152.06702016666668,0,16.4696146209636,1,10.603122939624528,1,27.222148511805855,1,-46.431816,0,126.33595042286505,142.58542987080637,-16.24947944794131,-12.390620011347773,0,99.23030333333334,139.17564041666668,11.411860550000004,-233.35567943145102,1,137.95637290000002,17.92851902214793,173.81341094429587,102.09933485570416,1,10.925719999999998,11.831760928571425,0,Sell
654,2022-01-24,4664539688,-0.0796164229641213,0.010406744481684882,-0.03735120668631686,123.7541383,0,148.68466136666666,0,14.776271431885968,0,12.803935984559898,1,26.33700033234652,1,-54.508865000000014,0,120.99967528088581,138.81244706556146,-17.812771784675647,-13.475050366013347,0,90.88224266666667,135.24618356666667,13.833242450000006,-213.8035294827063,1,134.1419358,19.278456043740906,172.6988478874818,95.5850237125182,1,18.544464000000005,12.244481714285712,1,Hold
655,2022-01-25,2842652332,0.03349901334598848,0.008175727024051005,0.006385456735868544,118.44605570000002,0,145.24198203333336,0,19.128293468821507,1,16.79139317389034,1,25.413819369777215,1,-53.08082599999999,0,116.95670246844185,135.54636594959393,-18.589663481152087,-14.497972989041095,0,94.05957033333334,132.0420571,16.09177975,-157.3577207607781,1,131.12296684999998,20.511956847310383,172.14688054462076,90.09905315537921,0,11.944107000000002,12.442984357142857,0,Hold
656,2022-01-26,3177186515,-0.026206691039323937,-0.00275701686505081,0.0049248916235289375,112.88420800000002,0,141.80226673333334,0,16.440763554742855,0,16.78177615181676,0,14.358233306236485,1,-55.61847700000001,0,113.15383208868155,132.33834217554994,-19.184510086868386,-15.435280408606555,0,95.25571966666666,129.26809405,18.106035663333326,-125.23401962294102,1,128.21330155,21.72067594427592,171.65465343855186,84.77194966144816,0,13.914001999999996,12.408969285714287,1,Sell
657,2022-01-27,2513945822,-0.028248137739693036,0.007763821253875758,-0.01824493503690494,107.8548562,0,138.87582883333334,0,13.473728329327706,0,16.34759511763067,0,14.910077634134808,1,-50.29351799999999,0,109.53516438273056,129.17494586624994,-19.639781483519386,-16.27618062358912,0,89.95950833333335,126.73150678333334,20.261283148333327,-120.99266099713869,1,125.87478530000001,23.25601794583838,172.38682119167677,79.36274940832325,0,7.873962999999989,12.14756007142857,0,Hold
658,2022-01-28,2156098049,0.01874772152937587,0.01739710212058232,0.051213684468877974,102.82742699999999,0,136.23100666666667,0,16.167058414347515,1,15.360516766139341,0,16.501835108260792,1,-50.27429199999999,0,106.73173863154125,126.37034965393514,-19.63861102239389,-16.948666703350074,1,90.75060300000001,124.19617393333333,21.83110724666667,-102.13429413798218,1,123.31475725,24.12970310257964,171.5741634551593,75.05535104484072,0,5.790428000000006,11.984105214285714,0,Buy
659,2022-01-29,1727329992,0.053777627929163074,0.009364930858369647,0.019627353544857673,98.8705369,0,133.68008326666666,0,24.03768631388807,1,17.892824352521078,1,19.707517030447278,1,-39.56890099999998,0,105.1150846882272,124.13724879068069,-19.022164102453488,-17.363366183170758,1,95.26611099999998,121.88158743333334,22.640985689999997,-78.36960456802255,0,121.0839814,24.484064911336166,170.05211122267232,72.11585157732767,0,7.647247000000007,12.17811964285714,0,Hold
660,2022-01-30,1110338981,-0.030406422182492565,-0.005783656346592836,0.0024573075950220513,95.47977610000001,0,131.11337006666668,0,25.571787206125553,1,21.92551064478703,1,19.00181388677207,1,-33.90760800000001,0,103.29702181311532,121.85283599137101,-18.555814178255687,-17.601855782187744,1,94.10100833333335,119.74804938333334,23.28550555,-73.42776960522833,0,118.95111815,24.973533856719044,168.89818586343807,69.00405043656191,0,5.591301000000001,12.193886857142855,0,Buy
661,2022-01-31,1888454241,0.06903882579025877,0.014914536091118258,0.03257666433327899,94.2570542,1,128.48739986666666,0,57.205985261680006,1,35.605152927231195,1,26.774163256792235,1,-12.227219000000005,0,102.74960891878987,120.21476206608426,-17.465153147294387,-17.574515255209075,1,96.68330133333335,117.62193333333335,23.253252699999997,-60.03068981398891,0,116.92886739999999,24.80064004903621,166.5301474980724,67.32758730192757,0,11.139083999999997,12.224832785714284,0,Buy
662,2022-02-01,3568466349,0.10266956388643722,0.006760065301349538,0.03862634286754907,95.83711550000001,1,126.27393780000001,0,90.54879068430716,1,57.77552105070422,1,33.380353667195905,0,15.800612999999998,1,103.86182000820682,119.45655606118913,-15.594736052982313,-17.178559414763722,1,107.47898833333333,115.60945186666667,21.901888086666666,-24.748135872002646,0,114.84266095000001,23.43902617826689,161.72071330653378,67.96460859346624,0,13.502266000000006,12.648516500000001,1,Hold
663,2022-02-02,3297984784,-0.07402669060918099,-0.0462090294426194,-0.03913273571381359,96.0630532,1,123.99193299999999,0,64.9099388002938,0,70.88823824876032,1,32.57647346688482,0,2.2593770000000006,1,103.55040169925192,118.15144827887883,-14.60104657962691,-16.66305684773636,1,103.84352133333334,113.30889773333334,20.31781618,-31.057722333096386,0,112.63403899999999,22.40598705776322,157.44601311552643,67.82206488447355,0,14.221771000000004,13.025864142857143,1,Hold
664,2022-02-03,2618951519,-0.0037173204816558503,0.005456046146475657,-0.0013759250389683286,97.0439408,1,121.77593746666668,0,57.00138724621737,0,70.82003891027276,0,35.57325183394907,0,9.808876000000012,1,103.22865343782854,116.91497344340632,-13.686320005577784,-16.067709479304646,1,99.58760600000001,110.97129145000001,18.651057184999992,-40.69004538486347,0,110.39903955,21.075788354787644,152.5506162595753,68.2474628404247,0,8.033149999999992,12.42513492857143,0,Buy
665,2022-02-04,3121470028,0.10561119256817708,0.11697806608504169,0.11362666686495748,98.78933040000001,1,120.34508803333333,0,96.99233301074977,1,72.9678863524203,1,50.12288901109062,0,17.453896,1,104.6048987550857,116.5638085957466,-11.958909840660894,-15.245949551575897,1,108.420652,109.03281553333333,16.192254846666657,-2.520396486387031,0,108.61769305,19.167345776341623,146.95238460268325,70.28300149731675,0,11.732956000000001,11.797212928571428,0,Buy
666,2022-02-05,2337469324,0.015333768941334869,-0.0014387874231568398,0.010410716997802272,100.9549561,1,119.12718640000001,0,86.51510744733713,0,80.16960923476807,1,64.36198901130791,0,21.656256999999997,1,106.03403771584175,116.36606736643203,-10.332029650590286,-14.263165571378776,1,114.21382899999999,107.30966298333333,13.90787271333333,33.09476178935553,0,106.91958205,16.875458704665306,140.6704994593306,73.16866464066939,0,7.679055000000005,10.609965285714285,0,Hold
667,2022-02-06,1488437091,0.012340011531042139,0.02343731294621576,0.014206593359532338,103.52168280000001,1,118.42375113333334,0,90.49129344749501,1,91.33291130186062,1,62.15992110373952,0,25.667266999999995,1,107.45953329801993,116.28708156151114,-8.82754826349121,-13.176042109801264,1,114.450867,105.93834111666668,12.26228647333333,46.28025342497872,0,105.6882695,15.150684353387147,135.9896382067743,75.3869007932257,0,3.6801299999999912,10.092423142857143,0,Buy
668,2022-02-07,2501444983,0.017826481319878518,0.033665872033384,0.02779895146940725,106.12590789999999,1,117.5851408,0,86.8653724157002,0,87.95725777017742,0,71.86831444300142,-1,26.042250999999993,1,108.98193555986302,116.3661975939918,-7.384262034128781,-12.017686094666768,1,117.34988133333333,104.82334386666666,10.924289773333333,76.44455750490063,0,104.47666745,12.935763426820007,130.34819430364,78.60514059635997,0,8.413565999999989,9.368787571428571,0,Hold
669,2022-02-08,2670414753,-0.03203665168570191,0.006344852822243396,-0.0063205235234296,107.8631073,1,116.67702336666666,0,75.10467016432663,0,84.1537786758406,0,65.87167247107598,0,17.371994,1,109.69171193526871,116.16095940184425,-6.469247466575538,-10.907998369048522,1,114.60232533333334,103.69609928333334,9.586338478333332,75.84561491438973,0,103.3668221,10.899514141369236,125.16585038273847,81.56779381726152,0,9.72760799999999,9.210466214285713,1,Hold
670,2022-02-09,1844036035,0.003731636087428214,0.00499454503522756,0.03742011931656597,109.93527759999999,1,115.94583796666666,0,76.4306726342935,1,79.46690507144008,0,68.97220266952681,0,20.721703000000005,1,110.3575068683043,116.00232381652245,-5.64481694821815,-9.855362084882449,1,113.608452,102.7432431,8.538196676666663,84.83609448579571,0,102.70752685,9.716237251054448,122.1400013521089,83.27505234789109,0,6.84867100000001,8.705799714285714,0,Sell
671,2022-02-10,2534257400,-0.06855478488441868,-0.01744935921877111,-0.05000061783502008,110.5816743,0,114.81313636666667,0,42.97192332650635,0,64.83575537504215,0,63.23205099001102,0,6.463966999999997,1,109.71832196548826,115.27643353381708,-5.558111568328826,-8.995911981571725,1,109.06467733333334,102.39134505000001,8.151108821666664,54.58015941417912,0,102.41936424999999,9.510481462114967,121.44032717422992,83.39840132577005,0,8.585617,8.756632142857143,0,Sell
672,2022-02-11,2244853464,-0.09247329201898191,-0.026561982601447154,-0.0487731932529164,109.2219644,0,112.96909543333332,0,6.4882998134086325,0,41.96363192473614,0,53.58207746720185,0,-13.597099,0,107.66656197079776,113.8768371239047,-6.210275153106949,-8.43878461587877,0,99.94385266666667,102.43765101666668,8.109433451666666,-20.50121310252137,0,102.52953995,9.422342691743967,121.37422533348794,83.68485456651206,0,12.241103999999993,9.217394714285714,1,Hold
673,2022-02-12,1722515979,-0.004810831562720552,-0.0038546734323026133,-0.003423108672287234,108.6300248,0,111.2993676,0,8.624236149425686,1,19.361486429780204,0,49.769798947205494,0,-5.919396000000006,0,105.85912243682888,112.54656807768954,-6.687445640860659,-8.088516820875148,0,96.32350166666667,102.29231093333333,8.240239526666663,-48.28993337997585,0,102.346539,9.517739645533123,121.38201829106626,83.31105970893375,0,6.055015999999995,9.103663928571427,0,Sell
674,2022-02-13,1150014559,-0.027878993356891923,-0.001111462077505676,-0.011619882889210453,107.80853119999999,0,109.53553676666667,0,4.803222454309557,0,6.63858613904794,0,49.95944816563618,0,-8.214936000000009,0,103.91835006193213,111.11675577563847,-7.198405713706336,-7.910494599441385,0,94.08867366666668,102.45263248333333,8.095950131666665,-68.8736028972617,0,102.42623600000002,9.4297257799599,121.28568755991982,83.56678444008021,0,5.390511000000004,9.089321785714285,0,Hold
675,2022-02-14,1787236369,0.03420238847921997,0.009228086967501437,0.017345677203414178,106.2344337,0,107.82327326666667,0,17.219798792183674,1,10.215752465306288,1,47.36835702742015,0,-15.740975000000006,0,102.7667997447118,110.02909038485043,-7.26229064013863,-7.780853807580835,0,95.127566,102.50603226666667,8.047890326666664,-61.121328838342755,0,102.51188205000001,9.363599987521297,121.2390820250426,83.78468207495742,0,6.534035000000003,8.760389714285713,0,Buy
676,2022-02-15,2134576044,0.08752200083471195,0.046687697791310434,0.08399521273682864,105.3323341,0,106.3904994,0,45.03216137855984,1,22.35172754168434,1,45.81530155261539,0,-9.020995999999997,0,103.09087763014075,109.64718043041708,-6.5563028002763275,-7.535943606119934,1,102.19952633333334,102.85322260000001,7.735419026666665,-5.63379319993874,0,103.1436451,9.055109619245934,121.25386433849187,85.03342586150814,0,8.858681000000004,8.42870507142857,1,Hold
677,2022-02-16,1908954820,-0.028037706754471814,-0.013759752216496501,-0.016367650627861607,103.99564810000001,0,105.12406236666666,0,35.342665420958916,0,32.53154186390079,1,50.08538769263169,0,-13.366859999999988,0,102.91272707165756,109.07575217631211,-6.163025104654551,-7.261359905826858,1,101.95320633333334,103.4529075,7.195702616666663,-13.89441491734294,0,103.75866545000001,8.48917217935322,120.73700980870645,86.78032109129357,0,6.765968000000001,7.896147714285712,0,Sell
678,2022-02-17,1872498133,-0.083608688496145,-0.07788223029408659,-0.07876007898661819,101.6011756,0,103.51817016666668,0,7.6585043746828925,0,29.344443724733868,0,43.70681162287472,0,-23.944725000000005,0,101.45083413755638,107.9153574225112,-6.464523284954822,-7.101992581652452,0,96.23986833333333,103.72737076666667,6.948685676666663,-71.83615033344593,0,103.86354175000001,8.338950553214975,120.54144285642997,87.18564064357005,0,9.956688,8.033543285714284,1,Sell
679,2022-02-18,1669246812,-0.03580931220063088,-0.012507647378333542,-0.03323095448565805,99.2481734,0,101.99393919999999,0,1.324984838437927,0,14.775384878026559,0,30.46125628548384,0,-23.530022000000002,0,99.69923811639387,106.59314279862149,-6.893904682227614,-7.0603750017674844,0,91.99112933333333,103.56362168333335,7.096059851666664,-108.72223545560962,1,103.55564035,8.739939791086956,121.03551993217391,86.0757607678261,0,6.4957119999999975,7.659454428571427,0,Hold
680,2022-02-19,1084605729,0.015890564484986713,0.0022777282701686996,-0.007906863356746952,96.9959006,0,100.80365143333333,0,9.845186654463706,1,6.276225289194823,0,30.1043916575574,0,-22.522728,0,98.43730163694866,105.47488414687174,-7.037582509923084,-7.055816503398605,0,90.99691,103.40841676666666,7.235744276666663,-114.35365220309076,1,103.46558910000002,8.85965310735218,121.18489531470438,85.74628288529566,0,3.5878449999999873,7.36722514285714,0,Hold
681,2022-02-20,1912980153,-0.006505571444358038,-0.04214073973155419,-0.04886661965058492,95.4657614,0,100.10149663333333,0,22.374855283013545,1,11.181675591971706,1,28.010675927707766,1,-15.301391999999993,0,97.27793415434118,104.39536776562198,-7.117433611280802,-7.0681399249750445,0,90.07971200000001,103.0782373,7.532905796666664,-115.03772604149539,1,103.02371785,9.266352412864558,121.55642267572911,84.49101302427088,0,7.302841000000001,7.6259902142857126,0,Sell
682,2022-02-21,2892900595,-0.08556799881647614,-0.03528620868163235,-0.02085949387804753,94.13988930000001,0,99.73298973333334,0,0.02121208222203582,0,10.747084673233077,0,22.03295129386946,1,-13.258721000000008,0,95.10027674598099,102.81964874594628,-7.71937199996529,-7.198386339973094,0,87.38189933333332,102.07338285,7.9093286016666635,-123.83253797775681,1,101.68092685,10.112616345851631,121.90615954170326,81.45569415829675,0,12.785644999999988,7.938281571428569,1,Hold
683,2022-02-22,2046554018,0.04020809555113036,0.032656423718970595,0.025442047869151496,93.1946073,0,99.2958951,0,21.790405868536574,1,14.728824411257365,1,27.682872331235203,1,-9.452820000000003,0,93.77183186198391,101.60822180180212,-7.836389939818204,-7.325987059942117,0,84.94474033333333,101.1284438,8.570742246666667,-125.88332881718101,1,100.91231604999999,10.668961606779128,122.25023926355824,79.57439283644173,0,5.959121999999994,7.669103999999998,0,Hold
684,2022-02-23,2293962445,-0.01807196024166191,-0.025843815606924503,-0.01854268544053239,92.3604757,0,99.07098256666667,0,15.317734984593129,0,12.376450978450562,0,26.48923446724308,1,-8.341315999999992,0,92.40736326783255,100.37078211277974,-7.963418844947185,-7.453473416943131,0,87.514671,100.52479704999999,9.114024321666665,-95.16561576478833,0,100.08450345,11.250751476862797,122.58600640372559,77.58300049627441,0,7.8356549999999885,7.739602857142854,1,Hold
685,2022-02-24,5253578948,0.050551486025440795,0.027778400354385502,0.0029754633076684023,91.6366232,0,98.88679576666667,0,43.301415242885916,1,26.80318536533852,1,35.43761390418267,0,-7.238524999999996,0,91.91311476508908,99.54292773405531,-7.629812968966235,-7.4887413273477526,1,86.111239,99.4093264,9.270267973333336,-95.63252783524709,0,98.93552844999999,11.123779049624712,121.18308654924942,76.68797035075056,0,15.419823000000008,8.227760428571425,1,Buy
686,2022-02-25,3069242551,0.03816453408220832,0.022998939789759643,0.06407398157696331,90.409175,1,98.89882173333334,0,55.251088303409304,1,37.95674617696276,1,46.361070674907815,0,-12.274482000000006,0,92.0186084935369,99.02854967968085,-7.009941186143948,-7.392981299106992,1,91.55093133333332,98.27618151666667,8.696333620000004,-51.55621113604686,0,97.87075455,10.624561401613782,119.11987735322757,76.62163174677244,0,7.501648000000003,7.889227857142855,0,Hold
687,2022-02-26,1721041901,-0.026536632905834634,-0.0027813970410924815,0.005996005524464998,89.2300414,1,98.91579076666667,0,51.53378903380942,0,50.0287641933682,1,44.64867648389531,0,-11.791336000000001,0,91.729832263762,98.37025437007486,-6.640422106312855,-7.242469460548166,1,91.50119000000001,97.12869766666668,7.882103766666671,-47.597340619182916,0,96.61284475,9.918266665088513,116.44937808017701,76.77631141982297,0,4.846656999999993,7.802916499999998,0,Sell
688,2022-02-27,2012522473,-0.051280584074185676,-0.03568234203770648,-0.05728286690361539,88.4409042,0,98.72266256666667,0,44.76976227219106,0,50.518213203136575,1,43.09305767021835,0,-7.89137199999999,0,90.77432745395247,97.41831337969894,-6.6439859257464775,-7.122772753587829,0,87.333804,95.62789380000001,6.8912259600000025,-80.23816418290838,0,95.02103989999999,8.918403566131099,112.85784703226219,77.1842327677378,0,7.496504999999999,7.95334464285714,0,Buy
689,2022-02-28,3457872746,0.16372137946198673,0.1454118392962398,0.11343321938530782,89.386393,1,98.8325579,1,93.7084108196679,1,63.33732070855611,1,52.31295313243642,0,9.454887999999997,1,92.11986907642131,97.57401964786939,-5.454150571448082,-6.78904831715988,1,95.04599533333334,94.65007729999999,5.765595030000002,4.577937822240061,0,94.31728319999999,7.869156730705654,110.0555966614113,78.57896973858868,0,16.465949999999992,8.66276714285714,1,Hold
690,2022-03-01,3225742519,-0.008709686183975052,0.026888524575789052,0.0182529164180536,90.1020836,1,99.01108726666666,0,88.23623554808718,0,75.5714695466487,1,44.743392756971716,0,7.156906000000006,1,93.12505183389496,97.65398537765685,-4.5289335437618945,-6.337025362480283,1,98.36871333333333,93.88809036666666,4.947467733333335,60.37597693972727,0,93.5489921,6.47006952157066,106.48913114314132,80.60885305685869,0,6.665733000000003,8.506127999999997,0,Hold
691,2022-03-02,3800592927,0.020233208621154963,-0.009706302719318272,-0.007524578995308673,91.07690579999999,1,99.04144716666669,1,81.68205820670958,0,87.8755681914882,1,48.89785993487803,0,9.748221999999998,1,94.28268001329573,97.87588534968228,-3.5932053363865464,-5.788261357261536,1,101.24673466666667,93.49719323333333,4.556570600000002,113.38266009870567,-1,93.2713336,6.000580921429554,105.27249544285911,81.2701717571409,0,8.878975000000011,8.65705707142857,1,Sell
692,2022-03-03,2309311748,-0.050774501069974165,-0.033519811421554024,-0.039201617699949565,92.3185097,1,98.56012113333333,0,64.13562015490432,0,78.01797130323367,0,51.94214186660279,0,12.416038999999998,1,94.475990780481,97.7027975460021,-3.226806765521104,-5.27597043891345,1,97.11480966666666,93.35574108333333,4.415118450000001,56.76055468505539,0,93.22919950000001,5.980515105036007,105.19022971007202,81.268169289928,0,7.049308999999994,8.44938714285714,0,Sell
